ÐòºÅ,x,y
898,121.3606432,32.87802499
899,121.3604186,32.95703182
900,121.3615415,32.91198131
901,121.3624398,33.0176681
902,121.3632483,32.93089084
903,121.3646856,32.97612102
904,121.3652695,32.92159328
905,121.3664822,32.91189147
906,121.3663475,33.00392387
907,121.3666619,32.88098943
908,121.3669314,32.95815471
909,121.3682339,32.93210357
910,121.3691772,33.01901557
911,121.369824,33.50418667
912,121.3701473,33.52989646
913,121.3713331,32.91202622
914,121.3721416,33.51677207
915,121.3726806,32.88386404
916,121.3728153,33.00500185
917,121.3734891,32.95918777
918,121.3734891,32.96821584
919,121.3734891,32.9777829
920,121.3747018,32.92267126
921,121.3749982,32.93350494
922,121.3760942,32.91198131
923,121.3760493,33.02009355
924,121.376184,33.03316404
925,121.3787442,32.88669373
926,121.379418,33.00607983
927,121.3797548,33.5041732
928,121.3801591,33.52984256
929,121.3811023,32.9118241
930,121.3815739,32.93479852
931,121.3829214,33.02117153
932,121.3858858,32.91189147
933,121.3857511,33.00715781
934,121.3882214,32.93632565
935,121.3897935,33.02238425
936,121.3897935,33.50397108
937,121.3903055,33.51685292
938,121.3901304,33.52957306
939,121.3908445,32.91183758
940,121.392219,33.00823579
941,121.3922639,33.08337986
942,121.3941728,32.92455772
943,121.3946444,32.93776295
944,121.3956954,32.91183758
945,121.3966656,33.02346223
946,121.3969351,33.42500916
947,121.3971148,33.10502926
948,121.3979233,33.08400868
949,121.3987317,33.00926885
950,121.3988216,33.44293055
951,121.3996301,33.50383633
952,121.400169,33.52957306
953,121.4005733,32.91175673
954,121.4014267,32.9390206
955,121.4035826,33.02445038
956,121.403942,32.92550095
957,121.4038072,33.084907
958,121.4046157,33.10498434
959,121.4048178,33.4246723
960,121.4052894,33.010257
961,121.4054242,32.91175673
962,121.4062327,33.51650258
963,121.4065471,33.13566181
964,121.4075352,33.4131514
965,121.4080742,32.94054773
966,121.4094666,33.08571548
967,121.4096912,33.50379142
968,121.4102481,32.91183758
969,121.4102077,33.5292362
970,121.4104997,33.02570802
971,121.4104997,33.03810477
972,121.4104997,33.05077102
973,121.4116899,33.01133498
974,121.4118921,33.1048496
975,121.4127005,33.42420068
976,121.4127455,32.92653401
977,121.4133743,33.12297311
978,121.4143624,33.13566181
979,121.414587,32.94194012
980,121.415126,32.91162198
981,121.4154404,33.08643413
982,121.4163387,33.05175916
983,121.4174167,33.44239157
984,121.4181578,33.01241295
985,121.4182252,33.02696566
986,121.4187642,33.40250637
987,121.4196805,33.50364768
988,121.4194024,33.16989708
989,121.4199769,32.91162198
990,121.4199769,33.51650258
991,121.4201116,33.52943832
